id,title,start,end,timezone,category,rank,local_rank,location
RgKFCth8AzSiJNVpM2,"The Disorderlies, Some Rules, and Bobby's Oar",20/12/2019 0:00,20/12/2019 0:00,America/Los_Angeles,concerts,34,50,"[-122.36539, 47.661338]"
rGnQjbZpUC24tfGNQi,Country Lips,28/12/2019 0:00,28/12/2019 0:00,America/Los_Angeles,concerts,36,53,"[-122.324896, 47.680298]"
rH6KFR7kDEfGMrevtf,BHS Band Boosters Fundraiser (Kids in Cuba) with Ranger and the Rearrangers and the Cuban Heels,7/12/2019 0:00,7/12/2019 0:00,America/Los_Angeles,concerts,31,63,"[-122.509488, 47.66501]"
RHBdYEfK9PgJJb6Kxh,THE UMBRELLAS OF CHERBOURG,30/11/2019 0:00,1/12/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
RhDXfDkXfjBfkjm3RN,Yung Bae,8/11/2019 0:00,8/11/2019 0:00,America/Los_Angeles,concerts,44,55,"[-122.344284, 47.61359]"
RHhUU6s8nMY5F99Lxp,Britain's Baking Challenge,29/11/2019 0:00,29/11/2019 0:00,America/Los_Angeles,performing-arts,17,30,"[-122.312874, 47.668842]"
rhJfqYnnkotLngSijp,JazzED Jam,20/01/2020 0:00,20/01/2020 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
rhjPTTBH5tr3nWYQv5,KINETTA,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
rHMyektKXAjzXdLsXY,"Seattle Peace Chorus presents ""People of the Drum""",18/11/2019 0:00,18/11/2019 0:00,America/Los_Angeles,concerts,16,35,"[-122.406508, 47.657621]"
rHMyu2rtHsQuwErpVh,YA Book Club Featuring The Fountains of Silence,15/11/2019 0:00,15/11/2019 0:00,America/Los_Angeles,community,17,27,"[-122.335546, 47.613145]"
RhtPLGDfDhFeyi8DpU,November Featured Artists,1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,performing-arts,22,43,"[-122.205682, 47.676279]"
rhZwCYR8B5nKSasAfV,Life Wide Angle/Close Up,18/12/2019 0:00,19/12/2019 0:00,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
rinRXpBzYuKieWUFS8,Inner Spiritual Guide,13/12/2019 0:00,13/12/2019 0:00,America/Los_Angeles,community,11,29,"[-122.437219, 47.249048]"
rJ4BcacrqpXk6xmb6g,BOWIE'S BIRTHDAY TRIVIA with LABYRINTH SING ALONG,9/01/2020 0:00,9/01/2020 0:00,America/Los_Angeles,concerts,16,31,"[-122.305104, 47.613285]"
RjkbfGnG3SDXXtebk3,Comedy Showcase With Comedians Thomas Nichols and Avery Southern,6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
rJLfR6e74eXWVe9NMu,DIE HARD,2/12/2019 0:00,2/12/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
RJSxfajBT3nVnMJRTC,Children's Story Time,5/12/2019 0:00,5/12/2019 0:00,America/Los_Angeles,community,17,36,"[-122.375853, 47.548025]"
rjTEioMocJjPVi3gRp,The Tragedy of Macbeth,8/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,performing-arts,16,43,"[-122.09954, 47.918971]"
RJtVUUc5cYMKp3W9De,Marmalade: Seattle's Longest Running Legendary Funk & Improv Night,24/01/2020 0:00,24/01/2020 0:00,America/Los_Angeles,performing-arts,36,53,"[-122.351738, 47.651491]"
rjWToM9bJEHi6fJNLF,Aladdin Jr.,18/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,community,16,36,"[-122.287994, 47.560395]"
RjWUN5XQ8nNQe7FjdB,In With the New,2/01/2020 0:00,3/01/2020 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.37826, 47.811086]"
rJYPXSrLbPxwZXJuHv,Pierre Leguillon: Arbus Bonus,26/12/2019 0:00,26/12/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
rk2FS5MG5RvNiWTMLZ,Bainbridge Island Historical Museum at the Library,28/11/2019 0:00,28/11/2019 0:00,America/Los_Angeles,community,17,45,"[-122.520547, 47.635245]"
rK7mSS9HjVauEgebjY,Prefunk Friday,9/11/2019 0:00,9/11/2019 0:00,America/Los_Angeles,community,11,24,"[-122.334397, 47.598422]"
RkcVC5DBnxoFqdausz,Circo de Muertos,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,performing-arts,16,37,"[-122.439087, 47.242439]"
rKdaTaR86dbVogaZT2,Blind Boys of Alabama,30/12/2019 0:00,30/12/2019 0:00,America/Los_Angeles,concerts,41,51,"[-122.33934, 47.614743]"
rkejB7gnTZFhsBp2Ec,Pierre Leguillon: Arbus Bonus,17/12/2019 0:00,17/12/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
RkiHFBxvkYKadvFptz,Valentinetti Puppet Museum Annual Fundraiser,10/11/2019 0:00,11/11/2019 0:00,America/Los_Angeles,community,21,39,"[-122.62624, 47.56583]"
rkLvcKweJKRf6ZU7ir,Seattle City Nutcracker,22/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,performing-arts,26,38,"[-122.321846, 47.615808]"
RkQgaW5RfsbqJjBsXv,Educator Appreciation Days,4/01/2020 0:00,4/01/2020 0:00,America/Los_Angeles,community,22,39,"[-122.19789, 47.616633]"
RKsDQqLdnEUnxvHHLm,Kelowna Rockets vs Everett Silvertips,18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,sports,59,79,"[-122.202995, 47.978594]"
rKv3GTRzgyn8qabmS9,Dance Yourself Clean,30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,concerts,45,56,"[-122.314422, 47.613694]"
rKwPceZVQrRwethPCH,ADAM PASI,11/01/2020 0:00,11/01/2020 0:00,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
rKxnPvy8fiPQPftJgZ,Pezzner [Open to Close Set],15/12/2019 0:00,15/12/2019 0:00,America/Los_Angeles,concerts,37,48,"[-122.331098, 47.616985]"
rLBYA8vsae8EDh2Pyq,English as a Second Language - Conversation,26/11/2019 0:00,26/11/2019 0:00,America/Los_Angeles,community,11,42,"[-122.502241, 47.7992]"
RLQtmMBZmzSTukVwN2,"Brown Bear â€œVeteranâ€™s Day Free Car Wash,â€ Monday, Nov. 11",11/11/2019 0:00,12/11/2019 0:00,America/Los_Angeles,community,17,33,"[-122.361843, 47.655436]"
RLX2cAEceNxvhQtw8F,Golf Clap,1/02/2020 0:00,1/02/2020 0:00,America/Los_Angeles,concerts,47,57,"[-122.320583, 47.613724]"
rm5KoMa5GxTfS4GbH6,Donald Byrd: The America That Is To Be,12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
Rm8U5z3sVQGmzhCR3v,"Halley Greg, Ian ketterer, and Amsellem",17/01/2020 0:00,17/01/2020 0:00,America/Los_Angeles,concerts,28,39,"[-122.346238, 47.614653]"
RMfhfUrphWW8QGMCrE,H & H Holiday Party,22/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
rMJA9T6bCkC95Wsvas,Choke,7/11/2019 0:00,7/11/2019 0:00,America/Los_Angeles,concerts,45,56,"[-122.314422, 47.613694]"
rMPrTyKAZBSoUZfVbP,KARAOKE Seductive Sounds Entertainment,17/12/2019 0:00,17/12/2019 0:00,America/Los_Angeles,concerts,38,54,"[-122.351738, 47.651491]"
RmR3jfSEaRgWGUdAdo,Dueling Piano Show,30/01/2020 0:00,30/01/2020 0:00,America/Los_Angeles,concerts,17,30,"[-122.331978, 47.59954]"
RN7VA53FjtKVX6NaJk,Cold War Kids,18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,concerts,48,58,"[-122.314037, 47.66119]"
rNHuj4emGZ8FisaDfW,Nutcracker,1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
RnMQqHKvVq3dNnJJsi,Thursday Toddler Storytime,2/01/2020 0:00,2/01/2020 0:00,America/Los_Angeles,community,17,45,"[-122.691755, 47.657194]"
roAJHeteYaaudsJYPr,Elf and Home Alone,21/12/2019 0:00,21/12/2019 0:00,America/Los_Angeles,performing-arts,16,39,"[-122.220228, 47.309639]"
RocTTnKQzfiGXgfVym,ZEN ANGLERS GIN & TILLYANNA AMERICAN FLATS,12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,concerts,42,63,"[-122.333992, 47.552485]"
RovzjnRxfZExjSdBiJ,Greater Seattle Veterans Job Fair,5/12/2019 0:00,5/12/2019 0:00,America/Los_Angeles,expos,63,81,"[-122.438987, 47.248525]"
RoZYqCG4CrCChQPfPY,Washington Wind Symphony,26/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,concerts,16,40,"[-122.10812, 47.69473]"
rq6xzPrnoscoGpV5Cj,"Evergreen Band Booster Pasta, Pesto and Jazz Gala",26/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.345411, 47.499662]"
RQ8ywxU3kVebAqxK3p,"Don Forgetti, Plum, and Faceplant",30/01/2020 0:00,30/01/2020 0:00,America/Los_Angeles,concerts,45,56,"[-122.314422, 47.613694]"
RQagoAi3Zthn6aeNvT,Gatecreeper/ Exhumed,30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,concerts,34,50,"[-122.36539, 47.661338]"
rqGPJpqpQoQdA4MPxx,The Christmas Revels: Ghosts of Haddon Hall,21/12/2019 0:00,21/12/2019 0:00,America/Los_Angeles,performing-arts,39,50,"[-122.344284, 47.61359]"
Rqn8o4qLKKtG68GiVg,"Ready To Work Class - English, Computer & Job Skills",21/11/2019 0:00,21/11/2019 0:00,America/Los_Angeles,community,17,37,"[-122.270538, 47.521357]"
rQrRa9cVa7ueoZwEAX,Alborosie,1/02/2020 0:00,1/02/2020 0:00,America/Los_Angeles,concerts,42,58,"[-122.353848, 47.65237]"
RRbHamy9tSjga2UP6w,"EMTA presents Jeremy Siskind Evening Jazz Piano Concert in Edmonds, WA",1/02/2020 0:00,1/02/2020 0:00,America/Los_Angeles,concerts,16,40,"[-122.369074, 47.817016]"
rrELHMdf9YMR2mab8m,The 350â€™s,27/11/2019 0:00,27/11/2019 0:00,America/Los_Angeles,concerts,30,41,"[-122.320022, 47.661474]"
RReXqrLoeKG822YEp9,Marmalade: Seattle's Longest Running Legendary Funk & Improv Night,17/01/2020 0:00,17/01/2020 0:00,America/Los_Angeles,performing-arts,36,53,"[-122.351738, 47.651491]"
rrkL5AHjTt73mMuYcW,Pastie Premieres: A Burlesque Variety Show,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,performing-arts,28,39,"[-122.346238, 47.614653]"
rRMTpR8gyk7L3xGKMp,"Klondike Kate, Fatal Butterfly, The Adverse Effect, and Dirty White Pants",21/12/2019 0:00,21/12/2019 0:00,America/Los_Angeles,concerts,24,36,"[-122.329414, 47.62304]"
RRUo4qEUdAP9wXhdEG,Hot Club Sandwich & The Swing Bringers,12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
RS2HTKYJ3iDwiKLt8Z,Tahoma High School Drama Club Presents Clue: On Stage,16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,performing-arts,16,41,"[-122.023982, 47.357904]"
rS3RerPd4xkwdcLW3t,"Danny Newcomb and the Sugarmakers, The Stereo Embers, and Purusa",10/11/2019 0:00,10/11/2019 0:00,America/Los_Angeles,concerts,36,52,"[-122.385989, 47.668113]"
rSj7JB3tLHmj4w2TML,Jerry Miller,24/12/2019 0:00,24/12/2019 0:00,America/Los_Angeles,concerts,11,27,"[-122.440862, 47.258045]"
rSoLWEwWkebcM5ziBm,The Distillers and Alexisonfire,27/01/2020 0:00,27/01/2020 0:00,America/Los_Angeles,concerts,54,71,"[-122.333692, 47.587935]"
rsQv6yXzwrQvur2JMW,Fraud Conference,17/12/2019 0:00,18/12/2019 0:00,America/Los_Angeles,conferences,44,66,"[-122.283421, 47.821475]"
RsUd9XqTCJZKkrRVEq,Stage Notes Presents: Company,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,concerts,16,27,"[-122.314784, 47.655095]"
rsX96N58SVzYxJCc4d,That's Impossible Presents,12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,performing-arts,16,39,"[-122.206144, 47.479899]"
RT7DooGThtV3ukFqgd,Project Management Fundamentals Course,14/11/2019 0:00,15/11/2019 0:00,America/Los_Angeles,community,11,35,"[-122.198655, 47.645474]"
RT7peqVCT9eMR5iQC4,Nothing with Launder,3/12/2019 0:00,3/12/2019 0:00,America/Los_Angeles,concerts,45,55,"[-122.31962, 47.613938]"
Rtc2j7rFMApShLzYQP,Nutcracker,30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,performing-arts,49,60,"[-122.349735, 47.623913]"
RTT8nL2b5DgftNqroL,Mingos present: Canopy House,23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,concerts,37,48,"[-122.331098, 47.616985]"
RU34S2Tt64gDxSW2s2,DIIV with Froth,11/12/2019 0:00,11/12/2019 0:00,America/Los_Angeles,concerts,44,55,"[-122.344284, 47.61359]"
RU8evZBwWBKMmGhRm7,Our Country's Good,31/01/2020 0:00,31/01/2020 0:00,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
RuaEHxTnBsxD2Bn6Cs,Andy Coe Band,3/12/2019 0:00,3/12/2019 0:00,America/Los_Angeles,concerts,30,41,"[-122.320022, 47.661474]"
RUaRTq9Pk4ZxAcLrC5,Aladdin Jr.,18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,community,16,36,"[-122.287994, 47.560395]"
rudCiSPvELgFTHwfko,"Catalyst Kitchens Train-the-Trainer Workshop for Chef Instructors, Trainers, and Culinary Staff",7/11/2019 0:00,9/11/2019 0:00,America/Los_Angeles,community,16,26,"[-122.33754, 47.615242]"
RUGKZnRosB3yM6QUtG,The Salute Sessions,12/11/2019 0:00,12/11/2019 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
RuiXb9rMWTsxtEzXkW,Depth: Pearson Sound [Hessle Audio - UK],29/12/2019 0:00,29/12/2019 0:00,America/Los_Angeles,concerts,37,48,"[-122.331098, 47.616985]"
rukjT6zb8UtGxDZhVw,Tea Dance,20/01/2020 0:00,20/01/2020 0:00,America/Los_Angeles,performing-arts,11,32,"[-122.31833, 47.55038]"
rurtrRSsyQ4aTxP53P,Grupo BilingÃ¼e De Juegos / Bilingual Kaleidoscope Play & Learn,7/11/2019 0:00,7/11/2019 0:00,America/Los_Angeles,community,17,37,"[-122.270538, 47.521357]"
RutdCCG5nyMdovjVM3,Tacoma City Ballet,9/11/2019 0:00,9/11/2019 0:00,America/Los_Angeles,performing-arts,51,69,"[-122.440282, 47.255138]"
RUXYvp5RZVbSGYkeu7,Children's Story Time,14/11/2019 0:00,14/11/2019 0:00,America/Los_Angeles,community,17,32,"[-122.401436, 47.645323]"
RuYCWpiaV76hfBRJzb,The 350â€™s,25/12/2019 0:00,25/12/2019 0:00,America/Los_Angeles,concerts,30,41,"[-122.320022, 47.661474]"
rUzL9LJ4EcDftZhAKF,That's Impossible Presents,15/12/2019 0:00,15/12/2019 0:00,America/Los_Angeles,performing-arts,16,39,"[-122.206144, 47.479899]"
rv2VSzWoFVENM5MQdD,Reel Rock,3/01/2020 0:00,3/01/2020 0:00,America/Los_Angeles,performing-arts,43,59,"[-122.353866, 47.65236]"
rV8bGeGx3mgdkNMRmb,The Hobbit at Whidbey Children's Theatre,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,community,16,53,"[-122.403005, 48.035491]"
rv8rTHjhACwyHx8Uii,Snohomish Story Makers presents Wondergrove's Wizard of Oz!,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,performing-arts,16,43,"[-122.09954, 47.918971]"
rV8X7bxbSn9fKVMxbW,Nutcracker,15/12/2019 0:00,15/12/2019 0:00,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
rVbAgRjYLLHwDzzyxy,Unsettling Femininity: Selections from the Frye Art Museum Collection,2/11/2019 0:00,2/11/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
RvcwNM9XLAty7NsJQv,dueliing pianos,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,concerts,17,30,"[-122.331978, 47.59954]"
RVNn6A8XKToks9av9S,Harlem Globetrotters,18/11/2019 0:00,18/11/2019 0:00,America/Los_Angeles,sports,66,87,"[-122.23986, 47.38702]"
rW6CR7tZDz5DMmf3Gk,Read to a Dog,9/01/2020 0:00,9/01/2020 0:00,America/Los_Angeles,community,24,54,"[-122.545453, 47.55532]"
rw9qYcvGa7jbrAJ4J5,Book Group: â€œHag-Seed: William Shakespeare's The Tempest Retoldâ€ by Margaret Atwood,29/01/2020 0:00,29/01/2020 0:00,America/Los_Angeles,community,17,45,"[-122.520547, 47.635245]"
rWBT6EeJGzrNK3nMve,SER-UW Native Plant Sale,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,community,17,32,"[-122.290255, 47.657628]"
RwGH5XTdpQyvBMLa95,Dream Logic with Long Shorts,19/11/2019 0:00,19/11/2019 0:00,America/Los_Angeles,concerts,42,60,"[-122.382645, 47.66577]"
RWGjrqhqvLyYSRWKu3,Fiddler On The Roof,17/01/2020 0:00,17/01/2020 0:00,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
RwXxdkJYKfaFt9sgWL,National Geographic Live,5/11/2019 0:00,5/11/2019 0:00,America/Los_Angeles,performing-arts,44,55,"[-122.344284, 47.61359]"
rwY7gdKYL9a5eU6kV9,CAPM (Certified Associate in Project Management) Exam Preparation Course- 1 day/wk for weeks,5/12/2019 0:00,5/12/2019 0:00,America/Los_Angeles,community,17,41,"[-122.198655, 47.645474]"
rXa7MaEqydq2DtaTgt,"Male Strippers UNLEASHED Male Revue Seattle, WA 8-10 PM",17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,performing-arts,11,22,"[-122.335572, 47.610004]"
rXd22eaxgVgc94vBmm,Live Music Featuring: Ian Skavdahl at Maison DeLille,1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,concerts,17,38,"[-122.206947, 47.675954]"
RXGbaLx6gax9bZbkBT,Pop Secret,28/12/2019 0:00,28/12/2019 0:00,America/Los_Angeles,concerts,47,57,"[-122.320583, 47.613724]"
RxKm5GWYSsiF5X5cr5,Seattle Auto Show,14/11/2019 0:00,18/11/2019 0:00,America/Los_Angeles,expos,64,79,"[-122.331639, 47.595152]"
rxUqgdSHQg9L6vSEPT,Freehold Theatre Presents Directing for the Camera for Directors & Actors,30/01/2020 0:00,30/01/2020 0:00,America/Los_Angeles,performing-arts,11,26,"[-122.325265, 47.597793]"
RXUyZM8U89iX9XCkSt,"Excluded, Inside the Lines",21/11/2019 0:00,22/11/2019 0:00,America/Los_Angeles,community,11,26,"[-122.322813, 47.598225]"
RXzyjXbMt5i5uFiBgH,THE BATTLE OF ALGIERS,10/11/2019 0:00,11/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
RY7grf5XjyYNDLoFXZ,Claire Michelle with Julia Francis Band,9/01/2020 0:00,9/01/2020 0:00,America/Los_Angeles,concerts,36,52,"[-122.385989, 47.668113]"
rYGyNvnDGNfo7mR9Gs,Seattle University Redhawks Women's Basketball vs Sacramento State Women's Basketball,6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,sports,50,64,"[-122.31344, 47.60751]"
RYkM3At3R4ppfCayVz,Rudrabhishekam,11/11/2019 0:00,11/11/2019 0:00,America/Los_Angeles,festivals,11,37,"[-122.064271, 47.543292]"
rymByAhSz2aYY9sPxC,The Call of Cthulhu,10/11/2019 0:00,10/11/2019 0:00,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
RyMu9wo8mwZ2zWSZJe,Hed PE with Blacklist Regulars,21/11/2019 0:00,21/11/2019 0:00,America/Los_Angeles,concerts,48,59,"[-122.329373, 47.618633]"
rYNKZ7QdPJqAdx7mPE,"Phood, Dead Sonics, and Break",31/01/2020 0:00,31/01/2020 0:00,America/Los_Angeles,concerts,36,47,"[-122.329268, 47.618828]"
ryos7U2T9Se8yfc8J2,Plum - Band,3/12/2019 0:00,3/12/2019 0:00,America/Los_Angeles,concerts,36,52,"[-122.385989, 47.668113]"
RyppbUnsFEvYFW5Ldj,Mosaic Picture Frames,7/11/2019 0:00,7/11/2019 0:00,America/Los_Angeles,community,17,43,"[-122.635897, 47.542396]"
RYv6gyFbSnub76VUVH,Live Music with Michael Powers at Gard Vintners Woodinville,28/12/2019 0:00,28/12/2019 0:00,America/Los_Angeles,concerts,17,43,"[-122.148302, 47.766128]"
ryvkwB3EsELxywiQ6x,Fall V.U.D.E. Dinner 2019,13/11/2019 0:00,13/11/2019 0:00,America/Los_Angeles,community,16,28,"[-122.32061, 47.622535]"
RZ2XkF87qFnU4QjJqt,Triceratops Love Song,24/11/2019 0:00,25/11/2019 0:00,America/Los_Angeles,performing-arts,16,27,"[-122.350933, 47.621601]"
RzBCMmUrjcFwQyi4DD,Santa Breakfast & Mini Nutcracker 2019 - DASSdance,15/12/2019 0:00,15/12/2019 0:00,America/Los_Angeles,concerts,16,31,"[-122.314592, 47.602849]"
rzFxeXaCTh797Z3o5F,The Rocky Horror Show,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.5324, 47.255277]"
rzgBtLfP2AZRKg5Ebj,SecureWorld Seattle,13/11/2019 0:00,14/11/2019 0:00,America/Los_Angeles,conferences,41,58,"[-122.191856, 47.615916]"
RZJFqvUoYEfQ5Qy2e3,"Palace Hotel, Sabertooth, and Roxxy LeBeau",22/01/2020 0:00,22/01/2020 0:00,America/Los_Angeles,concerts,30,49,"[-122.35102, 47.705167]"
RZmeMBnCWvn7B2LKev,Meditation - It's Not Just for Monks,27/12/2019 0:00,27/12/2019 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799254]"
RzSU85U8Gs6FToMqPk,"UTS Presents ""Anon(ymous)""",8/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,performing-arts,16,25,"[-122.306675, 47.65962]"
RzWEVu7zNdKKAehBjg,SeaProg,8/01/2020 0:00,9/01/2020 0:00,America/Los_Angeles,festivals,34,50,"[-122.36539, 47.661338]"
rZXw5irNHKpsciFKnk,Buddhist Guide for Surviving the Holidays,20/12/2019 0:00,20/12/2019 0:00,America/Los_Angeles,community,11,29,"[-122.437219, 47.249048]"
rZYKhqLswQBm8BJRW8,Marcus & Millichap / IPA Multifamily Forum: Pacific Northwest,14/11/2019 0:00,15/11/2019 0:00,America/Los_Angeles,conferences,44,54,"[-122.349378, 47.611197]"
s2An67tovGgxc6WAo8,YA Book Club Featuring Reverie,11/01/2020 0:00,11/01/2020 0:00,America/Los_Angeles,community,17,40,"[-122.15684, 47.75786]"
S2DzbhpC3FFeMVZija,Seattle Data Analytics Lunch and Learn,20/11/2019 0:00,20/11/2019 0:00,America/Los_Angeles,community,11,23,"[-122.337424, 47.623017]"
s2jHcqXRSU3kMu7jWj,Corks & Canvas: Barnyard Snow at Sigillo Cellars!,23/01/2020 0:00,23/01/2020 0:00,America/Los_Angeles,performing-arts,17,47,"[-121.824508, 47.527993]"
s37HZr7X6ph8NEzbSF,DEFY - AGE of WAR,4/01/2020 0:00,4/01/2020 0:00,America/Los_Angeles,concerts,17,31,"[-122.314592, 47.602849]"
s3dHqVCf48xtekbPrz,RIFIFI,22/11/2019 0:00,22/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
s3kkrG2otqYZs62cAq,Storytime and Activities Featuring The Crayons' Christmas,2/11/2019 0:00,2/11/2019 0:00,America/Los_Angeles,community,17,40,"[-122.15684, 47.75786]"
S3VQqZVMxaCyUQq8Kr,Spokane Chiefs vs Everett Silvertips,16/12/2019 0:00,16/12/2019 0:00,America/Los_Angeles,sports,67,87,"[-122.202995, 47.978594]"
s3ykU4JDoPLWvbNYuK,Supermassive Black Holes,12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,community,17,49,"[-122.577446, 47.662121]"
s4B32t6eGyA2UBdtjD,Fiddler On The Roof,16/01/2020 0:00,16/01/2020 0:00,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
s4CbnSLR2DCj9bA573,Job Search One-on-One,3/12/2019 0:00,3/12/2019 0:00,America/Los_Angeles,expos,17,28,"[-122.332501, 47.606701]"
s4WSvgEzdFmkzxtx49,Children's Story Time,2/01/2020 0:00,2/01/2020 0:00,America/Los_Angeles,community,17,32,"[-122.362665, 47.633814]"
S4XDp4qYheY9Ng6Gco,Reading With Furry Friends,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,community,17,38,"[-122.315578, 47.320932]"
s5iq3jX6BNTuiYstE8,Rain Phoenix,11/12/2019 0:00,11/12/2019 0:00,America/Los_Angeles,concerts,42,60,"[-122.382645, 47.66577]"
S5NUPDAjb4XjJwiu6S,Seventeen,24/01/2020 0:00,24/01/2020 0:00,America/Los_Angeles,concerts,66,87,"[-122.23986, 47.38702]"
S5y3EDEzQjVHobzKys,Audition for the February edition of 12 Minutes Max,26/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,performing-arts,17,38,"[-122.328076, 47.544863]"
S5ZpRJUaB5JfVR4s7m,Beehive The 60's Musical,26/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,performing-arts,21,44,"[-122.5324, 47.255277]"
s63b5Cx9udF9YwdZzR,Allah-Las,7/12/2019 0:00,7/12/2019 0:00,America/Los_Angeles,concerts,45,55,"[-122.31962, 47.613938]"
s68otZmU7gDeCFMUZD,Live Music Featuring: Ian Skavdahl at Maison DeLille,29/12/2019 0:00,29/12/2019 0:00,America/Los_Angeles,concerts,17,38,"[-122.206947, 47.675954]"
S6Q2ccLTdTjuaGUKgs,Eastern Washington Eagles vs Seattle University Redhawks,10/11/2019 0:00,10/11/2019 0:00,America/Los_Angeles,sports,74,85,"[-122.353988, 47.6221]"
S7Pkq4Q6M23BQSgtx5,THE MUPPET MOVIE,27/01/2020 0:00,27/01/2020 0:00,America/Los_Angeles,performing-arts,24,39,"[-122.305104, 47.613285]"
s8jYUcMYwqiepwt7xz,"""The 25th Annual Putnam County Spelling Bee""",16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,performing-arts,46,65,"[-122.207558, 47.981549]"
S8RYsPLQqRxoNVjEam,"""George A Romeroâ€™s NIGHT of the Living Deadâ„¢ LIVE!""",2/11/2019 0:00,2/11/2019 0:00,America/Los_Angeles,performing-arts,16,32,"[-122.327169, 47.595104]"
s8SxAnRv9Bg2gj5zkJ,Dress Codes: Ellen Lesperance and Diane Simpson,20/12/2019 0:00,20/12/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
S8Tw5Uyp9c53qTdukb,She's Lost Control,1/01/2020 0:00,1/01/2020 0:00,America/Los_Angeles,concerts,38,54,"[-122.351738, 47.651491]"
s9GVEfJEaMHsyVAjad,Seattle Chamber Music Winter Festival,24/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,festivals,45,55,"[-122.33697, 47.608084]"
S9Lg4hWr3gWZeuKvcN,Brendanâ€™s Little Big Band // Matt Williams â€“ Trio Programmatique,15/01/2020 0:00,15/01/2020 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
