id,title,start,end,timezone,category,rank,local_rank,location
FYzTo4ijcBDHpfgdvb,"Masquerade XII: Heroines, Hellraisers & Holy Fools",1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,37,47,"[-122.319949, 47.615144]"
awLYEscAkkL5zbfYcR,GEOFFREY ASMUS,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
3tRdG4UM4daD3Z2D4s,Seattle Symphony - Thomas Hampson,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,33,43,"[-122.33697, 47.608084]"
FEcK4UzkcWqmHfKVVw,Brian Brooks Moving Company,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,47,57,"[-122.310569, 47.655709]"
uDHbvaSBhyAAxaDajF,Pacific Northwest Ballet - Cinderella,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
us4DBowypxTgwtrpB7,Our Country's Good,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
aexfwm4GGHybUqPi86,REPARATIONS,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
Bh7m7LzqK7dRkqAJQr,Mamma Mia!,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,40,51,"[-122.344284, 47.61359]"
bchUQe4oedWDhmvhDs,"""True West""",1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,16,28,"[-122.353686, 47.623915]"
NDUanfU3trNNtKL8Fy,"Nightingale: A Musical, at West of Lenin",1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,21,37,"[-122.35634, 47.652439]"
pvcpaL2bav2QWcnCVU,Debutante: A Coming Out Cotillion,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,28,39,"[-122.346238, 47.614653]"
LuBLpC4Hgz7zNk2pEv,ATLANTICS,1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
bRQHQchkyZy43srSeR,"The Wonderland -- new anime from Keiichi Hara (COLORFUL, MISS HOKUSAI)",1/02/2020,1/02/2020,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
